#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCNB1	PTTG1	9606.ENSP00000256442	9606.ENSP00000377536	0	0	0	0	0.929	0	0	0.792	0.984
CCNB1	CENPF	9606.ENSP00000256442	9606.ENSP00000355922	0	0	0	0	0.849	0	0.720	0.661	0.984
CCNB1	CDCA8	9606.ENSP00000256442	9606.ENSP00000362146	0	0	0	0	0.968	0	0	0.553	0.985
CCNB1	KIF20A	9606.ENSP00000256442	9606.ENSP00000378356	0	0	0	0	0.964	0.139	0	0.611	0.986
CCNB1	KIF23	9606.ENSP00000256442	9606.ENSP00000260363	0	0	0	0	0.952	0.139	0	0.690	0.986
CCNB1	KIF11	9606.ENSP00000256442	9606.ENSP00000260731	0	0	0	0	0.935	0.248	0	0.758	0.987
CCNB1	TOP2A	9606.ENSP00000256442	9606.ENSP00000411532	0	0	0	0	0.964	0.056	0	0.689	0.988
CCNB1	MAD2L1	9606.ENSP00000256442	9606.ENSP00000296509	0	0	0	0	0.955	0.166	0	0.805	0.992
CCNB1	NDC80	9606.ENSP00000256442	9606.ENSP00000261597	0	0	0	0	0.916	0.271	0.720	0.593	0.992
CCNB1	UBE2C	9606.ENSP00000256442	9606.ENSP00000348838	0	0	0	0	0.922	0.346	0.600	0.716	0.993
CCNB1	CKS1B	9606.ENSP00000256442	9606.ENSP00000311083	0	0	0	0	0.812	0.894	0.540	0.661	0.996
CCNB1	ESPL1	9606.ENSP00000256442	9606.ENSP00000257934	0	0	0	0	0.634	0.582	0	0.976	0.996
CCNB1	FOXM1	9606.ENSP00000256442	9606.ENSP00000342307	0	0	0	0	0.810	0.519	0.900	0.719	0.997
CCNB1	PKMYT1	9606.ENSP00000256442	9606.ENSP00000262300	0	0	0	0	0.403	0.840	0.900	0.799	0.997
CCNB1	CCNB2	9606.ENSP00000256442	9606.ENSP00000288207	0	0	0	0.943	0.955	0.754	0.900	0.856	0.998
CCNB1	CDC25C	9606.ENSP00000256442	9606.ENSP00000321656	0	0	0	0	0.778	0.528	0.900	0.910	0.998
CCNB1	CDC20	9606.ENSP00000256442	9606.ENSP00000361540	0	0	0	0	0.971	0.970	0.600	0.947	0.999
CCNB1	PLK1	9606.ENSP00000256442	9606.ENSP00000300093	0	0	0	0	0.936	0.719	0.800	0.898	0.999
CCNB1	CDC25A	9606.ENSP00000256442	9606.ENSP00000303706	0	0	0	0	0.729	0.715	0.900	0.896	0.999
CCNB1	CDK1	9606.ENSP00000256442	9606.ENSP00000378699	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CCNB2	TRIP13	9606.ENSP00000288207	9606.ENSP00000166345	0	0	0	0	0.836	0.169	0	0.267	0.892
CCNB2	CDC6	9606.ENSP00000288207	9606.ENSP00000209728	0	0	0	0	0.753	0.682	0	0.730	0.976
CCNB2	CENPM	9606.ENSP00000288207	9606.ENSP00000215980	0	0	0	0	0.796	0	0	0.305	0.852
CCNB2	POLE2	9606.ENSP00000288207	9606.ENSP00000216367	0	0	0	0	0.697	0	0	0.300	0.779
CCNB2	MYBL2	9606.ENSP00000288207	9606.ENSP00000217026	0	0	0	0	0.603	0.156	0.900	0.479	0.980
CCNB2	ORC6	9606.ENSP00000288207	9606.ENSP00000219097	0	0	0	0	0.342	0	0	0.299	0.519
CCNB2	OIP5	9606.ENSP00000288207	9606.ENSP00000220514	0	0	0	0	0.843	0	0	0.175	0.865
CCNB2	RAD51AP1	9606.ENSP00000288207	9606.ENSP00000228843	0	0	0	0	0.796	0	0	0.269	0.844
CCNB2	GAPDH	9606.ENSP00000288207	9606.ENSP00000229239	0	0	0	0	0.160	0	0	0.411	0.484
CCNB2	GMNN	9606.ENSP00000288207	9606.ENSP00000230056	0	0	0	0	0.840	0	0	0.507	0.918
CCNB2	NUP155	9606.ENSP00000288207	9606.ENSP00000231498	0	0	0	0	0.230	0.066	0.900	0.057	0.923
CCNB2	NCAPH	9606.ENSP00000288207	9606.ENSP00000240423	0	0	0	0	0.824	0	0.900	0.380	0.988
CCNB2	MND1	9606.ENSP00000288207	9606.ENSP00000240488	0	0	0	0	0.574	0	0	0.144	0.620
CCNB2	DLGAP5	9606.ENSP00000288207	9606.ENSP00000247191	0	0	0	0	0.976	0	0	0.493	0.987
CCNB2	FAM64A	9606.ENSP00000288207	9606.ENSP00000250056	0	0	0	0	0.805	0	0	0.166	0.830
CCNB2	NCAPG	9606.ENSP00000288207	9606.ENSP00000251496	0	0	0	0	0.936	0	0.900	0.517	0.996
CCNB2	GINS2	9606.ENSP00000288207	9606.ENSP00000253462	0	0	0	0	0.829	0.059	0	0.281	0.874
CCNB2	PABPC1L	9606.ENSP00000288207	9606.ENSP00000255136	0	0	0	0	0.146	0.058	0	0.354	0.435
CCNB2	TROAP	9606.ENSP00000288207	9606.ENSP00000257909	0	0	0	0	0.875	0	0	0.182	0.893
CCNB2	ESPL1	9606.ENSP00000288207	9606.ENSP00000257934	0	0	0	0	0.915	0.221	0	0.742	0.981
CCNB2	KIF23	9606.ENSP00000288207	9606.ENSP00000260363	0	0	0	0	0.954	0.139	0	0.706	0.987
CCNB2	KIF11	9606.ENSP00000288207	9606.ENSP00000260731	0	0	0	0	0.964	0.248	0	0.733	0.992
CCNB2	LMNB1	9606.ENSP00000288207	9606.ENSP00000261366	0	0	0	0	0.685	0	0	0.254	0.756
CCNB2	NDC80	9606.ENSP00000288207	9606.ENSP00000261597	0	0	0	0	0.959	0	0	0.441	0.976
CCNB2	MCM4	9606.ENSP00000288207	9606.ENSP00000262105	0	0	0	0	0.824	0.165	0	0.555	0.929
CCNB2	PRR11	9606.ENSP00000288207	9606.ENSP00000262293	0	0	0	0	0.406	0	0	0.065	0.422
CCNB2	PKMYT1	9606.ENSP00000288207	9606.ENSP00000262300	0	0	0	0	0.606	0.608	0.900	0.706	0.994
CCNB2	GINS1	9606.ENSP00000288207	9606.ENSP00000262460	0	0	0	0	0.361	0.070	0	0.316	0.559
CCNB2	CCNE1	9606.ENSP00000288207	9606.ENSP00000262643	0	0	0	0.625	0.364	0	0.540	0.741	0.778
CCNB2	E2F3	9606.ENSP00000288207	9606.ENSP00000262904	0	0	0	0	0.130	0.171	0	0.432	0.555
CCNB2	KIF18A	9606.ENSP00000288207	9606.ENSP00000263181	0	0	0	0	0.599	0.139	0	0.356	0.758
CCNB2	SGOL1	9606.ENSP00000288207	9606.ENSP00000263753	0	0	0	0	0.855	0.057	0	0.272	0.891
CCNB2	MCM6	9606.ENSP00000288207	9606.ENSP00000264156	0	0	0	0	0.716	0.213	0	0.543	0.889
CCNB2	POLQ	9606.ENSP00000288207	9606.ENSP00000264233	0	0	0	0	0.685	0	0	0.067	0.693
CCNB2	NEIL3	9606.ENSP00000288207	9606.ENSP00000264596	0	0	0	0	0.515	0	0	0.060	0.525
CCNB2	DEPDC1B	9606.ENSP00000288207	9606.ENSP00000265036	0	0	0	0	0.600	0	0	0.077	0.615
CCNB2	MCM2	9606.ENSP00000288207	9606.ENSP00000265056	0	0	0	0	0.869	0.781	0	0.604	0.987
CCNB2	CENPE	9606.ENSP00000288207	9606.ENSP00000265148	0	0	0	0	0.871	0.139	0	0.580	0.949
CCNB2	TICRR	9606.ENSP00000288207	9606.ENSP00000268138	0	0	0	0	0.569	0	0	0.092	0.592
CCNB2	PLK4	9606.ENSP00000288207	9606.ENSP00000270861	0	0	0	0	0.801	0.082	0	0.517	0.904
CCNB2	NUF2	9606.ENSP00000288207	9606.ENSP00000271452	0	0	0	0	0.886	0	0	0.424	0.932
CCNB2	CDCA5	9606.ENSP00000288207	9606.ENSP00000275517	0	0	0	0	0.837	0	0.900	0.476	0.990
CCNB2	CENPU	9606.ENSP00000288207	9606.ENSP00000281453	0	0	0	0	0.758	0	0	0.293	0.822
CCNB2	SPC25	9606.ENSP00000288207	9606.ENSP00000282074	0	0	0	0	0.835	0	0	0.235	0.868
CCNB2	CCNO	9606.ENSP00000288207	9606.ENSP00000282572	0	0	0	0.666	0	0	0.540	0.122	0.552
CCNB2	CENPH	9606.ENSP00000288207	9606.ENSP00000283006	0	0	0	0	0.585	0	0	0.273	0.686
CCNB2	SKA1	9606.ENSP00000288207	9606.ENSP00000285116	0	0	0	0	0.746	0	0	0.279	0.809
CCNB2	FANCD2	9606.ENSP00000288207	9606.ENSP00000287647	0	0	0	0	0.353	0	0	0.155	0.430
CCNB2	RAD54B	9606.ENSP00000288207	9606.ENSP00000336606	0	0	0	0	0.268	0.117	0	0.157	0.407
CCNB2	KIAA1524	9606.ENSP00000288207	9606.ENSP00000295746	0	0	0	0	0.397	0	0	0.093	0.430
CCNB2	CDKN2A	9606.ENSP00000288207	9606.ENSP00000418915	0	0	0	0	0	0.129	0	0.373	0.430
CCNB2	DNA2	9606.ENSP00000288207	9606.ENSP00000351185	0	0	0	0	0.329	0.088	0	0.146	0.432
CCNB2	SGOL2	9606.ENSP00000288207	9606.ENSP00000350447	0	0	0	0	0.331	0	0	0.194	0.438
CCNB2	CENPI	9606.ENSP00000288207	9606.ENSP00000362018	0	0	0	0	0.381	0	0	0.134	0.441
CCNB2	CHAF1B	9606.ENSP00000288207	9606.ENSP00000315700	0	0	0	0	0.393	0	0	0.155	0.465
CCNB2	CLSPN	9606.ENSP00000288207	9606.ENSP00000312995	0	0	0	0	0.380	0	0	0.182	0.471
CCNB2	CENPK	9606.ENSP00000288207	9606.ENSP00000379911	0	0	0	0	0.405	0	0	0.157	0.477
CCNB2	ERCC6L	9606.ENSP00000288207	9606.ENSP00000334675	0	0	0	0	0.367	0.117	0	0.157	0.488
CCNB2	IQGAP3	9606.ENSP00000288207	9606.ENSP00000354451	0	0	0	0	0.419	0.056	0	0.180	0.511
CCNB2	PIF1	9606.ENSP00000288207	9606.ENSP00000328174	0	0	0	0	0.475	0.142	0	0.075	0.547
CCNB2	CNTD2	9606.ENSP00000288207	9606.ENSP00000396755	0	0	0	0.701	0.082	0	0.540	0	0.559
CCNB2	RMI2	9606.ENSP00000288207	9606.ENSP00000310356	0	0	0	0	0.560	0	0	0.047	0.563
CCNB2	RCC1	9606.ENSP00000288207	9606.ENSP00000362937	0	0	0	0	0.515	0	0	0.194	0.593
CCNB2	E2F1	9606.ENSP00000288207	9606.ENSP00000345571	0	0	0	0	0.256	0.171	0	0.394	0.594
CCNB2	WDHD1	9606.ENSP00000288207	9606.ENSP00000353793	0	0	0	0	0.590	0.068	0	0.062	0.610
CCNB2	E2F2	9606.ENSP00000288207	9606.ENSP00000355249	0	0	0	0	0.176	0.171	0	0.483	0.616
CCNB2	TIMELESS	9606.ENSP00000288207	9606.ENSP00000450607	0	0	0	0	0.581	0.056	0	0.114	0.619
CCNB2	CKAP2L	9606.ENSP00000288207	9606.ENSP00000305204	0	0	0	0	0.544	0	0	0.208	0.623
CCNB2	E2F7	9606.ENSP00000288207	9606.ENSP00000323246	0	0	0	0	0.392	0.171	0	0.322	0.629
CCNB2	HELLS	9606.ENSP00000288207	9606.ENSP00000377601	0	0	0	0	0.433	0.117	0	0.323	0.631
CCNB2	NCAPG2	9606.ENSP00000288207	9606.ENSP00000387007	0	0	0	0	0.601	0	0	0.157	0.650
CCNB2	PARPBP	9606.ENSP00000288207	9606.ENSP00000332915	0	0	0	0	0.637	0	0	0.102	0.661
CCNB2	DSCC1	9606.ENSP00000288207	9606.ENSP00000322180	0	0	0	0	0.570	0.240	0	0.076	0.672
CCNB2	GTSF1	9606.ENSP00000288207	9606.ENSP00000446485	0	0	0	0	0.674	0	0	0	0.674
CCNB2	STIL	9606.ENSP00000288207	9606.ENSP00000360944	0	0	0	0	0.669	0	0	0.152	0.707
CCNB2	UBE2T	9606.ENSP00000288207	9606.ENSP00000356243	0	0	0	0	0.602	0.142	0	0.222	0.711
CCNB2	FAM83D	9606.ENSP00000288207	9606.ENSP00000481110	0	0	0	0	0.648	0	0	0.215	0.712
CCNB2	RAD54L	9606.ENSP00000288207	9606.ENSP00000361043	0	0	0	0	0.583	0.117	0	0.293	0.717
CCNB2	KNTC1	9606.ENSP00000288207	9606.ENSP00000328236	0	0	0	0	0.532	0.145	0	0.353	0.719
CCNB2	CDCA7	9606.ENSP00000288207	9606.ENSP00000306968	0	0	0	0	0.589	0	0	0.348	0.721
CCNB2	KIF18B	9606.ENSP00000288207	9606.ENSP00000465992	0	0	0	0	0.596	0.139	0	0.282	0.729
CCNB2	TK1	9606.ENSP00000288207	9606.ENSP00000301634	0	0	0	0	0.641	0	0	0.316	0.744
CCNB2	E2F8	9606.ENSP00000288207	9606.ENSP00000481103	0	0	0	0	0.569	0.171	0	0.351	0.748
CCNB2	SKA3	9606.ENSP00000288207	9606.ENSP00000319417	0	0	0	0	0.760	0	0	0.063	0.766
CCNB2	CDCA2	9606.ENSP00000288207	9606.ENSP00000328228	0	0	0	0	0.598	0	0	0.445	0.768
CCNB2	ORC1	9606.ENSP00000288207	9606.ENSP00000360623	0	0	0	0	0.608	0.232	0	0.311	0.774
CCNB2	DEPDC1	9606.ENSP00000288207	9606.ENSP00000412292	0	0	0	0	0.704	0	0	0.269	0.775
CCNB2	EZH2	9606.ENSP00000288207	9606.ENSP00000320147	0	0	0	0	0.707	0.064	0	0.253	0.777
CCNB2	ESCO2	9606.ENSP00000288207	9606.ENSP00000306999	0	0	0	0	0.692	0.141	0	0.275	0.791
CCNB2	KPNA7	9606.ENSP00000288207	9606.ENSP00000330878	0	0	0	0	0.756	0.193	0	0.077	0.802
CCNB2	EXO1	9606.ENSP00000288207	9606.ENSP00000355506	0	0	0	0	0.724	0.141	0	0.271	0.812
CCNB2	CCNF	9606.ENSP00000288207	9606.ENSP00000380256	0	0	0	0.605	0.448	0.181	0.540	0.583	0.824
CCNB2	CCNE2	9606.ENSP00000288207	9606.ENSP00000429089	0	0	0	0.635	0.345	0.270	0.540	0.771	0.827
CCNB2	FANCI	9606.ENSP00000288207	9606.ENSP00000310842	0	0	0	0	0.793	0	0	0.201	0.828
CCNB2	RAD51	9606.ENSP00000288207	9606.ENSP00000372088	0	0	0	0	0.650	0.348	0	0.337	0.835
CCNB2	KIF20B	9606.ENSP00000288207	9606.ENSP00000360793	0	0	0	0	0.732	0.139	0	0.390	0.847
CCNB2	TACC3	9606.ENSP00000288207	9606.ENSP00000326550	0	0	0	0	0.764	0	0	0.375	0.847
CCNB2	FEN1	9606.ENSP00000288207	9606.ENSP00000305480	0	0	0	0	0.766	0.141	0	0.308	0.848
CCNB2	MCM10	9606.ENSP00000288207	9606.ENSP00000418268	0	0	0	0	0.754	0	0	0.426	0.853
CCNB2	UHRF1	9606.ENSP00000288207	9606.ENSP00000479617	0	0	0	0	0.809	0	0	0.297	0.860
CCNB2	KIF14	9606.ENSP00000288207	9606.ENSP00000356319	0	0	0	0	0.785	0.139	0	0.315	0.862
CCNB2	DTL	9606.ENSP00000288207	9606.ENSP00000355958	0	0	0	0	0.819	0	0	0.323	0.872
CCNB2	TYMS	9606.ENSP00000288207	9606.ENSP00000315644	0	0	0	0	0.833	0	0	0.309	0.880
CCNB2	SHCBP1	9606.ENSP00000288207	9606.ENSP00000306473	0	0	0	0	0.871	0	0	0.108	0.880
CCNB2	RFC4	9606.ENSP00000288207	9606.ENSP00000376272	0	0	0	0	0.777	0.078	0	0.471	0.881
CCNB2	ZWINT	9606.ENSP00000288207	9606.ENSP00000363055	0	0	0	0	0.800	0	0	0.470	0.889
CCNB2	HMMR	9606.ENSP00000288207	9606.ENSP00000377492	0	0	0	0	0.829	0	0	0.391	0.891
CCNB2	CENPA	9606.ENSP00000288207	9606.ENSP00000336868	0	0	0	0	0.810	0.071	0	0.524	0.908
CCNB2	CENPW	9606.ENSP00000288207	9606.ENSP00000357308	0	0	0	0	0.886	0	0	0.226	0.908
CCNB2	ECT2	9606.ENSP00000288207	9606.ENSP00000376457	0	0	0	0	0.860	0.099	0	0.362	0.912
CCNB2	CEP55	9606.ENSP00000288207	9606.ENSP00000360540	0	0	0	0	0.852	0	0	0.468	0.918
CCNB2	HJURP	9606.ENSP00000288207	9606.ENSP00000414109	0	0	0	0	0.901	0	0	0.247	0.922
CCNB2	CDKN3	9606.ENSP00000288207	9606.ENSP00000335357	0	0	0	0	0.858	0.153	0	0.404	0.922
CCNB2	MKI67	9606.ENSP00000288207	9606.ENSP00000357643	0	0	0	0	0.857	0	0	0.493	0.924
CCNB2	CDT1	9606.ENSP00000288207	9606.ENSP00000301019	0	0	0	0	0.869	0	0	0.459	0.926
CCNB2	CHEK1	9606.ENSP00000288207	9606.ENSP00000388648	0	0	0	0	0.815	0.060	0	0.681	0.939
CCNB2	KPNA2	9606.ENSP00000288207	9606.ENSP00000438483	0	0	0	0	0.913	0.193	0	0.247	0.942
CCNB2	KIF15	9606.ENSP00000288207	9606.ENSP00000324020	0	0	0	0	0.889	0.139	0	0.465	0.944
CCNB2	MCM7	9606.ENSP00000288207	9606.ENSP00000307288	0	0	0	0	0.862	0.165	0	0.557	0.944
CCNB2	KIFC1	9606.ENSP00000288207	9606.ENSP00000393963	0	0	0	0	0.885	0.180	0	0.481	0.946
CCNB2	CDC45	9606.ENSP00000288207	9606.ENSP00000405726	0	0	0	0	0.865	0.102	0	0.601	0.947
CCNB2	KIAA0101	9606.ENSP00000288207	9606.ENSP00000300035	0	0	0	0	0.936	0	0	0.294	0.953
CCNB2	CDCA3	9606.ENSP00000288207	9606.ENSP00000442068	0	0	0	0	0.912	0	0	0.511	0.955
CCNB2	CENPF	9606.ENSP00000288207	9606.ENSP00000355922	0	0	0	0	0.901	0	0	0.588	0.957
CCNB2	SPAG5	9606.ENSP00000288207	9606.ENSP00000323300	0	0	0	0	0.936	0	0	0.373	0.958
CCNB2	RRM2	9606.ENSP00000288207	9606.ENSP00000353770	0	0	0	0	0.909	0	0	0.587	0.961
CCNB2	RACGAP1	9606.ENSP00000288207	9606.ENSP00000404190	0	0	0	0	0.941	0.066	0	0.405	0.964
CCNB2	MELK	9606.ENSP00000288207	9606.ENSP00000298048	0	0	0	0	0.918	0.183	0	0.523	0.965
CCNB2	TPX2	9606.ENSP00000288207	9606.ENSP00000300403	0	0	0	0	0.934	0	0	0.500	0.965
CCNB2	KIF2C	9606.ENSP00000288207	9606.ENSP00000361298	0	0	0	0	0.913	0.139	0	0.581	0.966
CCNB2	KIF4A	9606.ENSP00000288207	9606.ENSP00000363524	0	0	0	0	0.922	0.139	0	0.534	0.966
CCNB2	PRC1	9606.ENSP00000288207	9606.ENSP00000377793	0	0	0	0	0.904	0.167	0	0.613	0.966
CCNB2	PBK	9606.ENSP00000288207	9606.ENSP00000428489	0	0	0	0	0.950	0.103	0	0.391	0.970
CCNB2	CDCA8	9606.ENSP00000288207	9606.ENSP00000362146	0	0	0	0	0.936	0	0	0.591	0.972
CCNB2	PTTG1	9606.ENSP00000288207	9606.ENSP00000377536	0	0	0	0	0.934	0	0	0.631	0.974
CCNB2	TTK	9606.ENSP00000288207	9606.ENSP00000358813	0	0	0	0	0.935	0.103	0	0.655	0.978
CCNB2	NUSAP1	9606.ENSP00000288207	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.563	0.980
CCNB2	NEK2	9606.ENSP00000288207	9606.ENSP00000355966	0	0	0	0	0.956	0	0	0.564	0.980
CCNB2	KIF20A	9606.ENSP00000288207	9606.ENSP00000378356	0	0	0	0	0.952	0.139	0	0.624	0.983
CCNB2	CDC25A	9606.ENSP00000288207	9606.ENSP00000303706	0	0	0	0	0.729	0.160	0.800	0.676	0.983
CCNB2	MAD2L1	9606.ENSP00000288207	9606.ENSP00000296509	0	0	0	0	0.926	0.166	0	0.820	0.988
CCNB2	GTSE1	9606.ENSP00000288207	9606.ENSP00000415430	0	0	0	0	0.790	0	0.900	0.480	0.988
CCNB2	TOP2A	9606.ENSP00000288207	9606.ENSP00000411532	0	0	0	0	0.969	0.056	0	0.714	0.991
CCNB2	CDC25C	9606.ENSP00000288207	9606.ENSP00000321656	0	0	0	0	0.793	0.238	0.800	0.801	0.992
CCNB2	FOXM1	9606.ENSP00000288207	9606.ENSP00000342307	0	0	0	0	0.819	0.103	0.900	0.568	0.992
CCNB2	UBE2C	9606.ENSP00000288207	9606.ENSP00000348838	0	0	0	0	0.976	0.142	0	0.692	0.993
CCNB2	CKS1B	9606.ENSP00000288207	9606.ENSP00000311083	0	0	0	0	0.870	0.859	0.540	0.588	0.996
CCNB2	PLK1	9606.ENSP00000288207	9606.ENSP00000300093	0	0	0	0	0.937	0.150	0.800	0.791	0.997
CCNB2	CDC20	9606.ENSP00000288207	9606.ENSP00000361540	0	0	0	0	0.988	0.672	0.600	0.894	0.999
CCNB2	CDK1	9606.ENSP00000288207	9606.ENSP00000378699	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CCNE1	TRIP13	9606.ENSP00000262643	9606.ENSP00000166345	0	0	0	0	0.279	0.169	0	0.088	0.406
CCNE1	CDC6	9606.ENSP00000262643	9606.ENSP00000209728	0	0	0	0	0.596	0.415	0.900	0.831	0.995
CCNE1	MYBL2	9606.ENSP00000262643	9606.ENSP00000217026	0	0	0	0	0.326	0.579	0	0.427	0.823
CCNE1	ORC6	9606.ENSP00000262643	9606.ENSP00000219097	0	0	0	0	0.300	0	0.900	0.332	0.949
CCNE1	GAPDH	9606.ENSP00000262643	9606.ENSP00000229239	0	0	0	0	0.089	0	0	0.570	0.592
CCNE1	GMNN	9606.ENSP00000262643	9606.ENSP00000230056	0	0	0	0	0.309	0	0	0.484	0.629
CCNE1	GINS2	9606.ENSP00000262643	9606.ENSP00000253462	0	0	0	0	0.318	0.058	0	0.244	0.472
CCNE1	ESPL1	9606.ENSP00000262643	9606.ENSP00000257934	0	0	0	0	0.162	0.143	0	0.239	0.406
CCNE1	KIF23	9606.ENSP00000262643	9606.ENSP00000260363	0	0	0	0	0.312	0.139	0	0.236	0.508
CCNE1	KIF11	9606.ENSP00000262643	9606.ENSP00000260731	0	0	0	0	0.252	0.139	0	0.254	0.477
CCNE1	MCM4	9606.ENSP00000262643	9606.ENSP00000262105	0	0	0	0	0.292	0.165	0	0.461	0.654
CCNE1	PKMYT1	9606.ENSP00000262643	9606.ENSP00000262300	0	0	0	0	0.252	0.216	0	0.390	0.611
CCNE1	RAD54L	9606.ENSP00000262643	9606.ENSP00000361043	0	0	0	0	0.244	0.117	0	0.177	0.403
CCNE1	TK1	9606.ENSP00000262643	9606.ENSP00000301634	0	0	0	0	0.225	0	0	0.262	0.404
CCNE1	CDH2	9606.ENSP00000262643	9606.ENSP00000269141	0	0	0	0	0	0.121	0	0.351	0.405
CCNE1	MMP9	9606.ENSP00000262643	9606.ENSP00000361405	0	0	0	0	0	0	0	0.406	0.406
CCNE1	MYCN	9606.ENSP00000262643	9606.ENSP00000281043	0	0	0	0	0.060	0.056	0	0.389	0.410
CCNE1	CEP55	9606.ENSP00000262643	9606.ENSP00000360540	0	0	0	0	0.188	0	0	0.302	0.410
CCNE1	NUF2	9606.ENSP00000262643	9606.ENSP00000271452	0	0	0	0	0.213	0	0	0.286	0.414
CCNE1	MCM8	9606.ENSP00000262643	9606.ENSP00000368164	0	0	0	0	0.130	0.165	0	0.258	0.414
CCNE1	EGF	9606.ENSP00000262643	9606.ENSP00000265171	0	0	0	0	0.062	0	0	0.405	0.418
CCNE1	CENPA	9606.ENSP00000262643	9606.ENSP00000336868	0	0	0	0	0.230	0.071	0	0.256	0.421
CCNE1	CENPE	9606.ENSP00000262643	9606.ENSP00000265148	0	0	0	0	0.166	0.139	0	0.271	0.431
CCNE1	KIF20A	9606.ENSP00000262643	9606.ENSP00000378356	0	0	0	0	0.247	0.139	0	0.195	0.432
CCNE1	TYMS	9606.ENSP00000262643	9606.ENSP00000315644	0	0	0	0	0.203	0	0	0.320	0.435
CCNE1	TTK	9606.ENSP00000262643	9606.ENSP00000358813	0	0	0	0	0.246	0.067	0	0.262	0.436
CCNE1	HIST1H4C	9606.ENSP00000262643	9606.ENSP00000367034	0	0	0	0	0.062	0.292	0	0.223	0.439
CCNE1	TPX2	9606.ENSP00000262643	9606.ENSP00000300403	0	0	0	0	0.304	0	0	0.230	0.442
CCNE1	FEN1	9606.ENSP00000262643	9606.ENSP00000305480	0	0	0	0	0.254	0.141	0	0.209	0.449
CCNE1	KIF4A	9606.ENSP00000262643	9606.ENSP00000363524	0	0	0	0	0.227	0.139	0	0.250	0.457
CCNE1	UBE2S	9606.ENSP00000262643	9606.ENSP00000264552	0	0	0	0	0.171	0.142	0	0.305	0.463
CCNE1	CDKN3	9606.ENSP00000262643	9606.ENSP00000335357	0	0	0	0	0.177	0.085	0	0.350	0.468
CCNE1	DTL	9606.ENSP00000262643	9606.ENSP00000355958	0	0	0	0	0.380	0	0	0.189	0.476
CCNE1	PLK4	9606.ENSP00000262643	9606.ENSP00000270861	0	0	0	0	0.246	0.082	0	0.305	0.477
CCNE1	MELK	9606.ENSP00000262643	9606.ENSP00000298048	0	0	0	0	0.290	0.155	0	0.220	0.491
CCNE1	PTTG1	9606.ENSP00000262643	9606.ENSP00000377536	0	0	0	0	0.205	0	0	0.390	0.495
CCNE1	RAD51	9606.ENSP00000262643	9606.ENSP00000372088	0	0	0	0	0.197	0.162	0	0.318	0.501
CCNE1	EXO1	9606.ENSP00000262643	9606.ENSP00000355506	0	0	0	0	0.343	0.141	0	0.190	0.503
CCNE1	UBE2C	9606.ENSP00000262643	9606.ENSP00000348838	0	0	0	0	0.247	0.142	0	0.294	0.504
CCNE1	PRC1	9606.ENSP00000262643	9606.ENSP00000377793	0	0	0	0	0.267	0.321	0	0.101	0.514
CCNE1	EZH2	9606.ENSP00000262643	9606.ENSP00000320147	0	0	0	0	0.173	0.064	0	0.423	0.514
CCNE1	CDCA8	9606.ENSP00000262643	9606.ENSP00000362146	0	0	0	0	0.314	0	0	0.328	0.519
CCNE1	KIF2C	9606.ENSP00000262643	9606.ENSP00000361298	0	0	0	0	0.322	0.139	0	0.261	0.531
CCNE1	MCM10	9606.ENSP00000262643	9606.ENSP00000418268	0	0	0	0	0.378	0	0	0.281	0.534
CCNE1	CDCA5	9606.ENSP00000262643	9606.ENSP00000275517	0	0	0	0	0.315	0	0	0.367	0.548
CCNE1	RRM2	9606.ENSP00000262643	9606.ENSP00000353770	0	0	0	0	0.270	0	0	0.422	0.560
CCNE1	MAD2L1	9606.ENSP00000262643	9606.ENSP00000296509	0	0	0	0	0.273	0.108	0	0.390	0.571
CCNE1	CNTD2	9606.ENSP00000262643	9606.ENSP00000396755	0	0	0	0.613	0.109	0	0.540	0.139	0.589
CCNE1	CCNO	9606.ENSP00000262643	9606.ENSP00000282572	0	0	0	0.602	0.109	0	0.540	0.142	0.590
CCNE1	E2F8	9606.ENSP00000262643	9606.ENSP00000481103	0	0	0	0	0.175	0.171	0	0.480	0.613
CCNE1	MCM6	9606.ENSP00000262643	9606.ENSP00000264156	0	0	0	0	0.271	0.165	0	0.427	0.621
CCNE1	E2F7	9606.ENSP00000262643	9606.ENSP00000323246	0	0	0	0	0.182	0.171	0	0.491	0.625
CCNE1	MKI67	9606.ENSP00000262643	9606.ENSP00000357643	0	0	0	0	0.182	0	0	0.564	0.628
CCNE1	PLK1	9606.ENSP00000262643	9606.ENSP00000300093	0	0	0	0	0.325	0.082	0	0.482	0.651
CCNE1	TOP2A	9606.ENSP00000262643	9606.ENSP00000411532	0	0	0	0	0.229	0.056	0	0.566	0.657
CCNE1	PTK6	9606.ENSP00000262643	9606.ENSP00000442460	0	0	0	0	0	0.147	0.600	0.104	0.667
CCNE1	CDC45	9606.ENSP00000262643	9606.ENSP00000405726	0	0	0	0	0.333	0.078	0	0.512	0.673
